ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
947,20240,lk rtctl unsp xtrndl org,"leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites"
948,20241,hairy-cell leukem head,"leukemic reticuloendotheliosis, lymph nodes of head, face, and neck"
949,20242,hairy-cell leukem thorax,"leukemic reticuloendotheliosis, intrathoracic lymph nodes"
950,20243,hairy-cell leukem abdom,"leukemic reticuloendotheliosis, intra-abdominal lymph nodes"
951,20244,hairy-cell leukem axilla,"leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm"
952,20245,hairy-cell leukem inguin,"leukemic reticuloendotheliosis, lymph nodes of inguinal region and lower limb"
953,20246,hairy-cell leukem pelvic,"leukemic reticuloendotheliosis, intrapelvic lymph nodes"
954,20247,hairy-cell leukem spleen,"leukemic reticuloendotheliosis, spleen"
955,20248,hairy-cell leukem mult,"leukemic reticuloendotheliosis, lymph nodes of multiple sites"
956,20250,ltr-siwe unsp xtrndl org,"letterer-siwe disease, unspecified site, extranodal and solid organ sites"
957,0552,postmeasles otitis media,postmeasles otitis media
958,05571,measles keratitis,measles keratoconjunctivitis
959,05579,measles complication nec,measles with other specified complications
960,0558,measles complication nos,measles with unspecified complication
961,0559,measles uncomplicated,measles without mention of complication
962,05600,rubella nerve compl nos,rubella with unspecified neurological complication
963,05601,rubella encephalitis,encephalomyelitis due to rubella
964,05609,rubella nerve compl nec,rubella with other neurological complications
965,05671,arthritis due to rubella,arthritis due to rubella
966,05679,rubella complication nec,rubella with other specified complications
967,0568,rubella complication nos,rubella with unspecified complications
968,0569,rubella uncomplicated,rubella without mention of complication
969,0570,erythema infectiosum,erythema infectiosum (fifth disease)
970,0578,viral exanthemata nec,other specified viral exanthemata
971,0579,viral exanthemata nos,"viral exanthem, unspecified"
972,05810,roseola infantum nos,"roseola infantum, unspecified"
973,05811,roseola infant d/t hhv-6,roseola infantum due to human herpesvirus 6
974,05812,roseola infant d/t hhv-7,roseola infantum due to human herpesvirus 7
975,05821,human herpesvir 6 enceph,human herpesvirus 6 encephalitis
976,05829,human herpesvr encph nec,other human herpesvirus encephalitis
977,05881,human herpesvirus 6 infc,human herpesvirus 6 infection
978,05882,human herpesvirus 7 infc,human herpesvirus 7 infection
979,05889,human herpesvirs inf nec,other human herpesvirus infection
980,05900,orthopoxvirus infect nos,"orthopoxvirus infection, unspecified"
981,05901,monkeypox,monkeypox
982,05909,orthopoxvirus infect nec,other orthopoxvirus infections
983,05910,parapoxvirus infectn nos,"parapoxvirus infection, unspecified"
984,05911,bovine stomatitis,bovine stomatitis
985,05912,sealpox,sealpox
986,05919,parapoxvirus infectn nec,other parapoxvirus infections
987,05920,yatapoxvirus infectn nos,"yatapoxvirus infection, unspecified"
988,05921,tanapox,tanapox
989,05922,yaba monkey tumor virus,yaba monkey tumor virus
990,0598,poxvirus infections nec,other poxvirus infections
991,0599,poxvirus infection nos,"poxvirus infections, unspecified"
992,0600,sylvatic yellow fever,sylvatic yellow fever
993,0601,urban yellow fever,urban yellow fever
994,0609,yellow fever nos,"yellow fever, unspecified"
995,061,dengue,dengue
996,0620,japanese encephalitis,japanese encephalitis
997,0621,west equine encephalitis,western equine encephalitis
998,0622,east equine encephalitis,eastern equine encephalitis
999,0623,st louis encephalitis,st. louis encephalitis
1000,0624,australian encephalitis,australian encephalitis
1001,0625,california encephalitis,california virus encephalitis
1002,0628,mosquit-borne enceph nec,other specified mosquito-borne viral encephalitis
1003,0629,mosquit-borne enceph nos,"mosquito-borne viral encephalitis, unspecified"
1004,0630,russia spr-summer enceph,russian spring-summer [taiga] encephalitis
1005,0631,louping ill,louping ill
1006,0632,cent europe encephalitis,central european encephalitis
1007,0638,tick-borne enceph nec,other specified tick-borne viral encephalitis
1008,0639,tick-borne enceph nos,"tick-borne viral encephalitis, unspecified"
1009,064,vir enceph arthropod nec,viral encephalitis transmitted by other and unspecified arthropods
1010,0650,crimean hemorrhagic fev,crimean hemorrhagic fever [chf congo virus]
1011,0651,omsk hemorrhagic fever,omsk hemorrhagic fever
1012,0652,kyasanur forest disease,kyasanur forest disease
1013,0653,tick-borne hem fever nec,other tick-borne hemorrhagic fever
1014,0654,mosquito-borne hem fever,mosquito-borne hemorrhagic fever
1015,0658,arthropod hem fever nec,other specified arthropod-borne hemorrhagic fever
1016,0659,arthropod hem fever nos,"arthropod-borne hemorrhagic fever, unspecified"
1017,0660,phlebotomus fever,phlebotomus fever
1018,0661,tick-borne fever,tick-borne fever
1019,0662,venezuelan equine fever,venezuelan equine fever
1020,0663,mosquito-borne fever nec,other mosquito-borne fever
1021,06640,west nile fever nos,"west nile fever, unspecified"
1022,06641,west nile fever w/enceph,west nile fever with encephalitis
1023,06642,west nile neuro man nec,west nile fever with other neurologic manifestation
1024,06649,west nile w complic nec,west nile fever with other complications
1025,0668,arthropod virus nec,other specified arthropod-borne viral diseases
1026,0669,arthropod virus nos,"arthropod-borne viral disease, unspecified"
1027,0700,hepatitis a with coma,viral hepatitis a with hepatic coma
1028,0701,hepatitis a w/o coma,viral hepatitis a without mention of hepatic coma
1029,07020,hpt b acte coma wo dlta,"viral hepatitis b with hepatic coma, acute or unspecified, without mention of hepatitis delta"
1030,07021,hpt b acte coma w dlta,"viral hepatitis b with hepatic coma, acute or unspecified, with hepatitis delta"
1031,07022,hpt b chrn coma wo dlta,chronic viral hepatitis b with hepatic coma without hepatitis delta
1032,07023,hpt b chrn coma w dlta,chronic viral hepatitis b with hepatic coma with hepatitis delta
1033,07030,hpt b acte wo cm wo dlta,"viral hepatitis b without mention of hepatic coma, acute or unspecified, without mention of hepatitis delta"
1034,07031,hpt b acte wo cm w dlta,"viral hepatitis b without mention of hepatic coma, acute or unspecified, with hepatitis delta"
1035,07032,hpt b chrn wo cm wo dlta,chronic viral hepatitis b without mention of hepatic coma without mention of hepatitis delta
1036,07033,hpt b chrn wo cm w dlta,chronic viral hepatitis b without mention of hepatic coma with hepatitis delta
1037,07041,hpt c acute w hepat coma,acute hepatitis c with hepatic coma
1038,07042,hpt dlt wo b w hpt coma,hepatitis delta without mention of active hepatitis b disease with hepatic coma
1039,07043,hpt e w hepat coma,hepatitis e with hepatic coma
1040,07044,chrnc hpt c w hepat coma,chronic hepatitis c with hepatic coma
1041,07049,oth vrl hepat w hpt coma,other specified viral hepatitis with hepatic coma
1042,07051,hpt c acute wo hpat coma,acute hepatitis c without mention of hepatic coma
1043,07052,hpt dlt wo b wo hpt coma,hepatitis delta without mention of active hepatitis b disease or hepatic coma
1044,07053,hpt e wo hepat coma,hepatitis e without mention of hepatic coma
1045,07054,chrnc hpt c wo hpat coma,chronic hepatitis c without mention of hepatic coma
1046,07059,oth vrl hpat wo hpt coma,other specified viral hepatitis without mention of hepatic coma
1047,0706,viral hepat nos w coma,unspecified viral hepatitis with hepatic coma
1048,07070,hpt c w/o hepat coma nos,unspecified viral hepatitis c without hepatic coma
1049,07071,hpt c w hepatic coma nos,unspecified viral hepatitis c with hepatic coma
1050,0709,viral hepat nos w/o coma,unspecified viral hepatitis without mention of hepatic coma
1051,071,rabies,rabies
1052,0720,mumps orchitis,mumps orchitis
1053,0721,mumps meningitis,mumps meningitis
1054,0722,mumps encephalitis,mumps encephalitis
1055,0723,mumps pancreatitis,mumps pancreatitis
1056,07271,mumps hepatitis,mumps hepatitis
1057,07272,mumps polyneuropathy,mumps polyneuropathy
1058,07279,mumps complication nec,other mumps with other specified complications
1059,0728,mumps complication nos,mumps with unspecified complication
1060,0729,mumps uncomplicated,mumps without mention of complication
1061,0730,ornithosis pneumonia,ornithosis with pneumonia
1062,0737,ornithosis complicat nec,ornithosis with other specified complications
1063,0738,ornithosis complicat nos,ornithosis with unspecified complication
1064,0739,ornithosis nos,"ornithosis, unspecified"
1065,0740,herpangina,herpangina
1066,0741,epidemic pleurodynia,epidemic pleurodynia
1067,07420,coxsackie carditis nos,"coxsackie carditis, unspecified"
1068,07421,coxsackie pericarditis,coxsackie pericarditis
1069,07422,coxsackie endocarditis,coxsackie endocarditis
1070,07423,coxsackie myocarditis,coxsackie myocarditis
1071,0743,"hand, foot & mouth dis","hand, foot, and mouth disease"
1072,0748,coxsackie virus nec,other specified diseases due to coxsackie virus
1073,075,infectious mononucleosis,infectious mononucleosis
1074,0760,"trachoma, initial stage","trachoma, initial stage"
1075,0761,"trachoma, active stage","trachoma, active stage"
1076,0769,trachoma nos,"trachoma, unspecified"
1077,0770,inclusion conjunctivitis,inclusion conjunctivitis
1078,0771,epidem keratoconjunctiv,epidemic keratoconjunctivitis
1079,0772,pharyngoconjunct fever,pharyngoconjunctival fever
1080,0773,adenoviral conjunct nec,other adenoviral conjunctivitis
1081,0774,epidem hem conjunctivit,epidemic hemorrhagic conjunctivitis
1082,0778,viral conjunctivitis nec,other viral conjunctivitis
1083,07798,unsp ds conjuc chlamydia,unspecified diseases of conjunctiva due to chlamydiae
1084,07799,unsp ds conjuc viruses,unspecified diseases of conjunctiva due to viruses
1085,0780,molluscum contagiosum,molluscum contagiosum
1086,07810,viral warts nos,"viral warts, unspecified"
1087,07811,condyloma acuminatum,condyloma acuminatum
1088,07812,plantar wart,plantar wart
1089,07819,oth specfd viral warts,other specified viral warts
1090,0782,sweating fever,sweating fever
1091,0783,cat-scratch disease,cat-scratch disease
1092,0784,foot & mouth disease,foot and mouth disease
1093,0785,cytomegaloviral disease,cytomegaloviral disease
1094,0786,hem nephrosonephritis,hemorrhagic nephrosonephritis
1095,0787,arenaviral hem fever,arenaviral hemorrhagic fever
1096,07881,epidemic vertigo,epidemic vertigo
1097,07882,epidemic vomiting synd,epidemic vomiting syndrome
1098,07888,oth spec dis chlamydiae,other specified diseases due to chlamydiae
1099,07889,oth spec dis viruses,other specified diseases due to viruses
1100,0790,adenovirus infect nos,adenovirus infection in conditions classified elsewhere and of unspecified site
1101,0791,echo virus infect nos,echo virus infection in conditions classified elsewhere and of unspecified site
1102,0792,coxsackie virus inf nos,coxsackie virus infection in conditions classified elsewhere and of unspecified site
1103,0793,rhinovirus infect nos,rhinovirus infection in conditions classified elsewhere and of unspecified site
1104,0794,human papillomavirus,human papillomavirus in conditions classified elsewhere and of unspecified site
1105,07950,"retrovirus, unspecified","retrovirus, unspecified"
1106,07951,htlv-1 infection oth dis,"human t-cell lymphotrophic virus, type i [htlv-i]"
1107,07952,htlv-ii infectn oth dis,"human t-cell lymphotrophic virus, type ii [htlv-ii]"
1108,07953,hiv-2 infection oth dis,"human immunodeficiency virus, type 2 [hiv-2]"
1109,07959,oth specfied retrovirus,other specified retrovirus
1110,0796,resprtry syncytial virus,respiratory syncytial virus (rsv)
1111,07981,hantavirus infection,hantavirus infection
1112,07982,sars assoc coronavirus,sars-associated coronavirus
1113,07983,parvovirus b19,parvovirus b19
1114,07988,oth spcf chlamydial infc,other specified chlamydial infection
1115,07989,oth specf viral infectn,other specified viral infection
1116,07998,chlamydial infection nos,unspecified chlamydial infection
1117,07999,viral infection nos,unspecified viral infection
1118,080,louse-borne typhus,louse-borne (epidemic) typhus
1119,0810,murine typhus,murine (endemic) typhus
1120,0811,brill's disease,brill's disease
1121,0812,scrub typhus,scrub typhus
1122,0819,typhus nos,"typhus, unspecified"
1123,0820,spotted fevers,spotted fevers
1124,0821,boutonneuse fever,boutonneuse fever
1125,0822,north asian tick fever,north asian tick fever
1126,0823,queensland tick typhus,queensland tick typhus
1127,08240,ehrlichiosis nos,"ehrlichiosis, unspecified"
1128,08241,ehrlichiosis chafeensis,ehrlichiosis chafeensis [e. chafeensis]
1129,08249,ehrlichiosis nec,other ehrlichiosis
1130,0828,tick-borne ricketts nec,other specified tick-borne rickettsioses
1131,0829,tick-borne ricketts nos,"tick-borne rickettsiosis, unspecified"
1132,0830,q fever,q fever
1133,0831,trench fever,trench fever
1134,0832,rickettsialpox,rickettsialpox
1135,0838,rickettsioses nec,other specified rickettsioses
1136,0839,rickettsiosis nos,"rickettsiosis, unspecified"
1137,0840,falciparum malaria,falciparum malaria [malignant tertian]
1138,0841,vivax malaria,vivax malaria [benign tertian]
1139,0842,quartan malaria,quartan malaria
1140,0843,ovale malaria,ovale malaria
1141,1419,malig neo tongue nos,"malignant neoplasm of tongue, unspecified"
1142,1420,malig neo parotid,malignant neoplasm of parotid gland
1143,1421,malig neo submandibular,malignant neoplasm of submandibular gland
1144,1422,malig neo sublingual,malignant neoplasm of sublingual gland
1145,1428,mal neo maj salivary nec,malignant neoplasm of other major salivary glands
1146,1429,mal neo salivary nos,"malignant neoplasm of salivary gland, unspecified"
